1744842888.9136949,1,-69,17321,1,-17,-17,-3,-5,17,16,6,9,-15,-13,-11,-12,12,7,14,-4,77,-6,-76,-42,-30,-20,19,4,-83,-7,21,-44,-23,47,-40,11,-37,24,84,10,-9,-7,15,-37,20,-27,22,-10,39,-92,69,23,56,-28,-46,34,0,-18,26,70,-42,42,39,7,-72,97,-43,-20,-17,40,-7,13,-37,-3,-46,-11,3,-103,-9,-19,31,-97,66,16,-4,76,12,-76,0,-34,39,17,22,-83,-11,20,9,-27,42,-37,-49,-36,-15,86,-17,-8,-10,15,8,16,38,21,29,39,13,64,95,58,-17,-48,25,2,-34,25,19,-31,-76,43,-38,-72,-14,-34,-102,-18,19,-5,-40,-36,-16,-47,0,2,12,-18,101,30,22,61,97,-3,-17,19,-75,-9,76,37,37,23,-16,-18,82,11,-19,39,31,-50,33
1744842888.9467094,28,-67,17322,16,13,15,-14,-13,-16,-18,11,9,18,20,-6,-3,-20,-22,-1,-27,24,49,-27,18,27,20,-60,30,11,-6,-21,39,-28,-11,52,-1,-16,-35,3,-2,-3,41,2,-1,-8,48,-9,-10,1,11,-98,-29,10,-7,-47,-17,5,-33,-7,-18,32,-74,21,27,28,-56,68,4,-13,24,-61,8,35,51,-50,30,4,74,-80,9,-27,35,-115,-6,21,18,32,-15,-54,30,-12,-54,-34,18,-26,-21,0,-19,-44,49,22,-16,-2,-3,36,-3,1,12,-40,-9,0,1,-49,-1,10,-96,-33,3,31,-47,-3,0,18,-14,31,27,24,4,77,34,-19,56,70,-12,-7,-53,-38,37,0,-37,-61,10,-28,-59,-94,-25,-14,-104,-57,19,10,35,-11,-56,4,-5,-33,-45,45,-21,-23,-3,21,-47,11,33,-42
1744842888.9608557,24,-67,17323,-13,-17,-19,11,9,19,21,-7,-4,-21,-22,1,-1,21,22,5,5,-18,-45,21,-38,-27,-16,72,-27,-12,5,33,-32,33,11,-48,20,0,32,-4,14,-1,-41,7,-9,13,-58,18,-6,11,-28,100,31,0,17,20,23,-1,29,1,24,-41,72,-37,-27,-49,63,-90,-3,5,16,66,-20,-42,-25,59,-40,0,-67,89,-10,41,-15,121,9,-20,-17,-8,12,48,-32,32,68,29,-17,24,34,0,27,37,-45,-19,4,-19,0,-33,0,-15,-2,42,11,12,6,60,10,7,87,46,5,-31,24,-14,3,-22,5,-28,-36,-31,-25,-77,-53,18,-78,-73,5,3,68,-7,-45,14,55,34,-5,40,81,75,39,17,122,38,-17,-13,-12,15,49,-3,26,37,39,-61,22,19,4,-33,42,-20,-26,42
1744842888.9942982,33,-69,17324,20,0,1,-20,-19,-4,-7,19,18,9,11,-17,-15,-14,-18,12,-17,52,11,-79,14,-6,-27,-59,28,-29,-14,1,0,-57,39,41,-2,-24,-12,35,11,-4,36,-14,-10,2,12,-33,-12,22,-87,-70,-9,43,-38,-51,-2,26,-38,15,20,27,-30,57,43,-24,37,67,-9,-24,13,-61,24,13,19,-73,22,-11,-7,-115,-13,-7,-77,-104,5,20,47,29,-75,-29,-3,-14,-62,16,-22,-35,-1,14,-55,-13,49,-29,-23,-3,31,19,-2,-12,-5,-38,0,11,-29,-19,18,17,-87,64,39,19,-58,27,25,8,7,40,30,-14,49,43,-16,-47,74,-21,-26,4,-54,-29,18,-20,-66,-34,-6,-24,-116,-24,-9,12,-110,47,21,-1,39,-39,-43,67,-15,0,0,64,-38,14,13,4,-22,52,-16,-53
1744842889.0135818,13,-64,17325,-14,27,25,17,20,-23,-21,-23,-25,17,15,27,28,-10,-5,-29,26,0,16,49,-10,28,60,-9,-47,6,28,-35,-9,26,-65,-27,-30,1,35,-29,-12,1,24,16,49,16,57,30,64,-29,120,14,-7,-41,-23,27,-27,-30,14,-14,-66,-22,-22,-53,-58,58,-109,-40,0,10,15,-51,-28,23,19,3,31,28,95,57,70,-8,124,-6,-29,-1,5,-25,51,-8,25,14,2,-61,-2,48,-29,-34,25,11,-38,59,-4,29,-23,-39,0,13,20,-21,24,-45,40,-51,-16,-68,42,-118,-41,0,23,27,-35,21,-12,-17,-34,61,-56,14,46,68,-56,104,9,1,-48,-23,19,30,7,-19,33,-26,70,-83,3,-69,13,-126,-7,28,-25,-9,0,-52,18,-23,-59,-10,46,8,-39,23,16,-22,51,47
1744842889.1139467,12,-65,17326,-27,-2,-6,27,26,9,11,-25,-23,-15,-18,20,18,20,22,-14,11,27,-37,31,-29,-1,31,54,-26,-45,41,13,-31,1,-3,-73,-10,-28,45,22,-4,-8,-5,27,7,52,0,59,58,42,32,115,34,-17,-39,-6,13,-37,19,7,-4,-70,41,-39,-73,-27,-11,-109,-11,3,51,-13,-31,-16,1,14,-6,41,-16,104,42,60,45,92,-9,-24,26,-7,27,41,-6,27,57,-22,-48,19,16,-39,-2,32,-73,-6,-29,7,28,-43,-9,2,26,9,52,-1,59,8,51,-50,122,-12,-13,-36,-11,37,-34,-20,9,-18,-70,-4,-34,-45,-35,69,-114,-3,1,11,-5,-52,-20,29,14,0,40,12,101,30,66,-31,120,-42,-25,5,-4,-28,45,-19,27,9,-14,-60,15,49,-37,-23,31,7,-18,70
1744842889.1180124,35,-71,17327,15,8,10,-13,-12,-12,-14,11,9,14,15,-7,-5,-16,-19,1,-48,44,50,-86,11,-8,2,-64,42,-18,-14,-2,19,-59,28,50,11,-31,-20,44,15,2,37,5,-16,6,18,-35,-22,23,-71,-100,-21,43,-21,-68,-14,26,-40,-1,14,29,-35,46,52,-17,30,70,1,-25,43,-46,17,21,46,-55,22,0,37,-110,-20,-8,-36,-117,-5,18,30,58,-70,-69,-5,-13,-62,-15,-9,-45,-4,12,-53,-32,56,-14,-28,-18,39,30,6,-14,15,-35,1,17,-28,-27,17,27,-118,43,36,31,-72,4,22,21,-9,39,31,-6,33,46,-3,-55,76,-12,-25,-6,-35,-53,24,-12,-43,-57,5,-21,-96,-62,-13,17,-125,5,16,10,64,-14,-86,49,-14,1,-31,56,-46,-3,11,9,-45,43,0,-56
1744842889.123153,6,-66,17328,21,14,16,-19,-17,-19,-20,14,12,22,23,-9,-7,-24,-23,1,-32,-65,46,6,54,10,-24,-47,46,78,-32,-29,56,-5,4,67,25,45,-73,-32,-6,17,0,-29,-7,-55,13,-45,-47,-26,-19,-120,-53,-6,52,1,-20,26,-6,-21,-6,86,-57,24,59,54,-19,105,25,-2,-42,26,26,30,24,15,-3,-19,54,-85,-48,-42,-20,-125,-5,24,-68,26,12,-45,17,-53,-49,16,83,-34,-35,27,0,-56,67,6,48,-17,-41,68,17,8,-29,-4,-55,0,-41,-20,-33,43,-119,0,-13,51,7,-52,23,24,-22,3,86,17,18,59,63,-50,102,35,1,-25,19,46,33,-21,18,-21,-19,0,-77,-67,-49,41,-123,2,23,8,13,72,-43,-17,-50,-24,10,51,-20,-88,23,38,-56,-9,13,-64
1744842889.1270478,23,-66,17329,1,-25,-25,-4,-7,24,23,10,13,-21,-19,-16,-18,17,15,20,7,-8,-50,-17,-14,-45,-67,47,-5,-25,-25,34,-41,4,38,-25,16,8,23,19,13,8,-38,-26,-23,6,-62,-27,-19,9,-100,52,26,23,2,21,20,17,20,19,48,-10,82,22,16,-57,119,-18,0,-3,-23,68,13,-51,-54,29,-39,-32,-115,20,-45,29,-68,59,25,-9,-8,-9,-25,46,-47,4,29,77,-25,1,27,31,-3,41,-16,-43,10,-14,23,-19,10,-11,-34,31,2,24,-39,56,5,21,28,109,26,-23,21,2,22,-15,23,-15,-1,-50,39,-75,-54,-27,4,-116,-3,0,63,35,-49,-21,19,59,-41,32,-2,115,18,50,54,79,-5,-26,-10,6,40,35,-5,47,80,-16,-4,25,36,-21,40,12,-45,9
1744842889.1445236,20,-64,17330,-10,-29,-29,6,3,30,31,0,4,-30,-29,-8,-12,27,26,16,-6,0,-46,-4,-31,-26,-30,70,-3,-21,-3,52,-19,11,33,-27,21,-13,18,13,18,-7,-44,0,-23,19,-71,6,-23,34,-73,86,35,17,9,0,32,8,17,9,44,-33,71,-13,-7,-70,82,-74,-9,-7,22,56,-15,-45,-21,36,-49,-5,-89,61,-26,50,-56,109,22,-20,-2,5,-13,45,-31,25,63,42,-21,0,49,13,7,21,-19,-38,-9,-23,16,-16,-3,-19,-8,44,14,27,-4,71,30,28,60,94,23,-31,2,-9,14,-30,11,-15,-24,-49,1,-72,-70,-4,-56,-93,-8,8,59,-10,-47,6,33,27,-14,47,43,98,44,35,102,67,-16,-25,5,3,42,21,18,36,54,-54,-4,21,24,-46,22,-3,-40,11
1744842889.1747594,36,-74,17331,-12,2,0,12,11,0,2,-12,-11,-3,-5,10,10,6,9,-9,6,-68,27,100,0,14,44,41,-16,44,8,-9,29,56,-59,-6,15,36,-24,-47,-13,7,-27,17,8,-23,15,34,-3,-37,121,4,-24,-45,67,30,-11,-29,26,-28,-31,-6,-12,-54,-19,50,-77,-18,17,17,0,64,-27,0,8,69,-10,14,57,95,25,-12,114,36,-5,-13,-64,-23,103,-5,14,2,50,-33,37,28,-7,-10,60,-19,-19,56,38,-8,-51,13,4,15,12,31,-20,-12,36,-7,-36,-4,28,-119,-50,15,45,-59,-30,5,-22,-31,-12,29,-56,0,43,32,-35,72,20,-12,62,15,-7,26,69,6,11,13,104,-39,-6,-27,58,-105,-14,2,-36,58,19,-101,6,-14,-21,-56,36,-30,-11,4,-3,-63,49,31
1744842889.205113,13,-66,17332,3,-26,-26,-6,-9,24,23,12,15,-21,-19,-17,-20,17,13,21,-25,11,-28,-39,2,-28,-53,23,46,-21,-16,39,1,-30,66,6,23,-9,-22,42,9,-2,-27,-7,-48,2,-62,-11,-49,46,-125,16,17,33,11,-31,32,22,-7,19,68,2,41,41,39,-69,118,-10,-2,-15,3,52,15,-32,-18,1,-43,-15,-99,-21,-64,32,-116,43,23,-7,7,26,-44,20,-26,-8,14,56,-13,-48,35,23,-30,-6,16,-64,-5,-24,37,31,0,-10,-11,26,-3,48,-22,59,38,55,-1,125,36,-11,-29,-16,26,-29,17,11,17,-65,47,-33,-61,-51,6,-116,-15,0,53,5,-28,-21,-1,18,-23,39,-41,92,22,68,32,120,-3,-25,27,-2,12,47,-12,24,58,-4,-50,6,28,-31,-10,29,-60,-28
